Date,Open,High,Low,Close,Volume,Return,Label
2011/12/22,175.09,179.67,174.21,179.03,4692289,2.68%,0
2011/12/23,179.22,179.68,175.6,177.28,3495273,-0.98%,0
2011/12/27,177.73,178.5947,176.16,176.27,2949434,-0.57%,0
2011/12/28,176.39,176.65,172.28,173.89,3652601,-1.35%,0
2011/12/29,169.62,174.55,166.97,173.86,8203309,-0.02%,0
2011/12/30,173.36,175.17,172.49,173.1,4279069,-0.44%,1
2012/1/3,175.89,179.475,175.55,179.03,5101861,3.43%,0
2012/1/4,179.21,180.5,176.065,177.51,4191716,-0.85%,0
2012/1/5,175.94,178.25,174.05,177.61,3803253,0.06%,0
2012/1/6,178.07,184.65,177.5,182.61,7001791,2.82%,1
2012/1/9,182.76,184.37,177,178.56,5055642,-2.22%,0
2012/1/10,181.1,182.4,177.1,179.34,3984021,0.44%,0
2012/1/11,179.64,180.77,178.19,178.9,3102437,-0.25%,1
2012/1/12,179.42,179.49,175.75,175.93,5381574,-1.66%,0
2012/1/13,175.81,178.8,173.5,178.42,4750647,1.42%,0
2012/1/17,180.15,183.3,178.51,181.66,5643053,1.82%,1
2012/1/18,181.94,190.25,181.12,189.44,7454763,4.28%,0
2012/1/19,190.88,195.94,190.36,194.45,7085029,2.64%,1
2012/1/20,190.71,192.9,189.04,190.93,5608462,-1.81%,1
2012/1/23,190.79,191.73,185.23,186.09,4578559,-2.53%,0
2012/1/24,185,188.41,183.82,187,4651311,0.49%,0
2012/1/25,186.99,188.17,184.61,187.8,4305522,0.43%,0
2012/1/26,189.3,194.85,188.73,193.316,5870694,2.94%,0
2012/1/27,193.09,196.5,192.33,195.37,4655535,1.06%,1
2012/1/30,193.68,195,190.13,192.15,5422335,-1.65%,0
2012/1/31,194,195.63,189.7,194.44,12455530,1.19%,-1
2012/2/1,173.81,179.95,172,179.46,21328100,-7.70%,0
2012/2/2,179.65,181.9362,176.8,181.72,8735779,1.26%,1
2012/2/3,182.83,187.9,181.89,187.68,8114241,3.28%,1
2012/2/6,186.28,186.56,182.9201,183.14,5308669,-2.42%,0
2012/2/7,182.65,184.94,182.06,184.19,5103246,0.57%,0
2012/2/8,184.95,186.49,182.91,185.48,5474844,0.70%,0
2012/2/9,184.5,185.69,181.76,184.98,7185474,-0.27%,0
2012/2/10,183.42,187.63,182.52,185.54,5799968,0.30%,1
2012/2/13,187.17,192.4993,185.68,191.59,6069024,3.26%,0
2012/2/14,191.08,193.57,186.1,191.3,9521916,-0.15%,-1
2012/2/15,191.29,191.54,183.26,184.47,7777578,-3.57%,1
2012/2/16,177.79,181.68,175.14,179.93,12557990,-2.46%,0
2012/2/17,180.09,183.41,179.36,182.5,7410336,1.43%,0
2012/2/21,182.65,184.75,180.5768,182.26,6753842,-0.13%,0
2012/2/22,181.95,182.99,180.29,180.58,5770312,-0.92%,0
2012/2/23,179.64,180.75,176.96,178.89,5151985,-0.94%,0
2012/2/24,179.7,180.74,178.37,179.13,3665803,0.13%,0
2012/2/27,177.54,179.19,176.5,178.53,3701400,-0.33%,0
2012/2/28,178.9,184.29,177.95,183.8,5763267,2.95%,1
2012/2/29,183.89,184,179.01,179.69,5300043,-2.24%,0
2012/3/1,179.89,180.49,176.58,180.04,4935241,0.19%,0
2012/3/2,179.48,181.84,178.918,179.3,3656411,-0.41%,0
2012/3/5,179,181.82,178.18,180.26,4681218,0.54%,0
2012/3/6,178.68,183.5,178.04,181.09,5598918,0.46%,0
2012/3/7,182.65,185.5,182.4,183.77,4950883,1.48%,0
2012/3/8,184.17,188.38,183.8,187.64,4221035,2.11%,1
2012/3/9,186.79,187.2,183.44,184.32,4510556,-1.77%,0
2012/3/12,184.13,185.4,182.2,183.39,2586637,-0.50%,0
2012/3/13,183.92,184.87,180.77,184.59,4405691,0.65%,0
2012/3/14,183.65,184.3199,181.14,182.26,3694639,-1.26%,0
2012/3/15,182.02,184.43,180.3,184.43,4158918,1.19%,0
2012/3/16,183.28,185.68,182.35,185.05,4924986,0.34%,0
2012/3/19,183.45,186.68,183,185.52,3903327,0.25%,1
2012/3/20,184.88,194.41,182.88,192.33,9117999,3.67%,0
2012/3/21,192.5,194.28,191.26,191.73,4213108,-0.31%,0
2012/3/22,190.54,194.06,190.26,192.4,3738879,0.35%,0
2012/3/23,192.01,196.2,191.8,195.04,5983666,1.37%,1
2012/3/26,196.48,202.97,195.5,202.87,7610868,4.01%,0
2012/3/27,203.59,209.85,202.88,205.44,9586249,1.27%,1
2012/3/28,206.14,207,200.31,201.16,6244697,-2.08%,0
2012/3/29,201.28,205.31,200.63,204.61,5707035,1.72%,0
2012/3/30,205.02,206.85,201.87,202.51,4436171,-1.03%,1
2012/4/2,198.02,199.9,197,198.05,6429515,-2.20%,0
2012/4/3,198.24,202.39,197.5,199.66,5000570,0.81%,1
2012/4/4,196.95,197.68,192.36,193.99,5453588,-2.84%,0
2012/4/5,193.55,196.03,193.55,194.39,3210254,0.21%,0
2012/4/9,192.02,194.2,190.5,191.87,3131248,-1.30%,1
2012/4/10,192.75,193.52,186.57,186.98,4454534,-2.55%,0
2012/4/11,189.63,191.97,186.79,187.97,4337488,0.53%,0
2012/4/12,188.06,192.26,185.61,190.69,4026625,1.45%,0
2012/4/13,189.9,189.94,186.26,188.46,3431103,-1.17%,1
2012/4/16,189.01,189.47,183.65,185.5,4044271,-1.57%,0
2012/4/17,187.21,190.04,186.87,188.39,2804340,1.56%,0
2012/4/18,188.82,193.45,188.74,191.07,3996223,1.42%,0
2012/4/19,192.93,194.55,189.75,191.1,4002387,0.02%,0
2012/4/20,192.34,193.48,189.8,189.98,3241871,-0.59%,0
2012/4/23,188.99,188.99,185.51,188.24,3478985,-0.92%,0
2012/4/24,188.68,190.7,186.51,190.33,3373838,1.11%,0
2012/4/25,191.67,194.8,191.6,194.42,3951849,2.15%,0
2012/4/26,193.57,196.36,193.02,195.99,9656121,0.81%,1
2012/4/27,224.83,228.69,220.22,226.85,22084430,15.75%,0
2012/4/30,223.95,233.84,223.05,231.9,9749924,2.23%,0
2012/5/1,229.4,232.97,228.4,230.04,6754088,-0.80%,0
2012/5/2,227.82,231.44,227.4,230.25,4592579,0.09%,0
2012/5/3,229.74,232.53,228.03,229.45,4051644,-0.35%,1
2012/5/4,227.8,229.7199,223.74,223.99,4584678,-2.38%,0
2012/5/7,222.36,226.8675,222.29,225.16,3311640,0.52%,0
2012/5/8,223.15,225.39,218.2,223.9,4522150,-0.56%,0
2012/5/9,220.59,225.78,220.16,222.98,3711771,-0.41%,0
2012/5/10,223.91,229.08,221.95,226.69,4636848,1.66%,0
2012/5/11,225.95,230.68,225.73,227.68,4193074,0.44%,1
2012/5/14,225.6,227.29,222.51,222.93,3095861,-2.09%,0
2012/5/15,226.5,230.61,223,224.39,5711808,0.65%,0
2012/5/16,225,228,222.5,224.06,5259011,-0.15%,1
2012/5/17,225.05,226,218.09,218.36,4503740,-2.54%,1
2012/5/18,219.41,219.63,212.81,213.85,5229857,-2.07%,0
2012/5/21,214.03,219.98,212.82,218.11,3576271,1.99%,0
2012/5/22,218.31,218.87,213.96,215.33,3731644,-1.27%,0
2012/5/23,214.71,217.55,211.18,217.28,4237216,0.91%,0
2012/5/24,216.98,217.66,212.7,215.24,3141096,-0.94%,0
2012/5/25,214.99,215.98,212.22,212.89,2171015,-1.09%,0
2012/5/29,214.3,216.55,212.29,214.75,2693388,0.87%,1
2012/5/30,212.14,212.98,207.752,209.23,4078181,-2.57%,0
2012/5/31,209.48,213.7878,207.11,212.91,4941911,1.76%,1
2012/6/1,208.44,211.23,207.3,208.22,3951418,-2.20%,1
2012/6/4,207.4,215.35,206.37,214.57,4296582,3.05%,0
2012/6/5,213.85,216.86,211.16,213.21,3540391,-0.63%,0
2012/6/6,214.63,218.4,214.52,217.64,2707433,2.08%,0
2012/6/7,219.65,221.49,218.11,218.8,3503616,0.53%,0
2012/6/8,218.61,219.42,216.66,218.48,2876704,-0.15%,0
2012/6/11,217.49,220.87,215.2,216.5,3749085,-0.91%,0
2012/6/12,217.65,218,214.5222,216.42,2833255,-0.04%,0
2012/6/13,215.52,217.38,213.52,214.73,2326029,-0.78%,0
2012/6/14,215.26,216.5,212.56,214.45,3060773,-0.13%,0
2012/6/15,215.29,219.33,214.46,218.35,3784618,1.82%,0
2012/6/18,217.28,223.76,216.73,222.66,3368746,1.97%,0
2012/6/19,223.26,225.2,221.66,224.03,2716419,0.62%,0
2012/6/20,224.51,224.74,220.84,223.02,2443332,-0.45%,0
2012/6/21,223.84,226.03,220.52,220.575,2840930,-1.10%,0
2012/6/22,221.83,222.51,219.35,222.16,2175977,0.72%,0
2012/6/25,220.3,221.59,218,220.07,2382265,-0.94%,0
2012/6/26,221.45,226.39,221.45,225.61,3751433,2.52%,0
2012/6/27,225.01,227.5,223.3,225.62,2795230,0.00%,1
2012/6/28,223.92,224.62,218.75,221.31,2993786,-1.91%,1
2012/6/29,224.7,228.35,223.71,228.35,3613774,3.18%,0
2012/7/2,229.3,229.34,226.34,229.32,2327844,0.42%,0
2012/7/3,229.14,229.53,227.59,229.53,1335952,0.09%,0
2012/7/5,228.62,230.5,226.53,227.06,2681550,-1.08%,0
2012/7/6,226.35,228.9,224.18,225.05,3202530,-0.89%,0
2012/7/9,225,226,223.45,225.05,1921126,0.00%,1
2012/7/10,226.25,227.14,218.28,219.5,2981599,-2.47%,0
2012/7/11,218.95,221.74,215.34,218.37,2732920,-0.51%,0
2012/7/12,216.61,217.3,212.61,215.36,2611543,-1.38%,0
2012/7/13,215.63,219.31,213.88,218.39,2221829,1.41%,0
2012/7/16,216.6,218.31,214.46,216.01,2004155,-1.09%,0
2012/7/17,217.45,217.94,213.96,216.93,1986954,0.43%,0
2012/7/18,216.15,218.67,215.71,217.47,2079354,0.25%,1
2012/7/19,220.73,227.5,220.69,226.17,5446631,4.00%,0
2012/7/20,225.36,229.39,225.295,228.29,4169433,0.94%,0
2012/7/23,224.72,226.58,221.54,226.01,5509538,-1.00%,0
2012/7/24,226.27,226.61,221.23,223.04,5004514,-1.31%,1
2012/7/25,222,222.5,215.91,217.05,3645732,-2.69%,0
2012/7/26,220,221.45,214.95,220.01,6802090,1.36%,1
2012/7/27,225.25,238.34,224.5,237.32,11310310,7.87%,0
2012/7/30,237,240.74,234.07,236.09,3736079,-0.52%,0
2012/7/31,235.1,236.3,231.61,233.3,3449785,-1.18%,0
2012/8/1,234.14,234.38,230.7001,232.09,2543393,-0.52%,0
2012/8/2,230.56,234.34,228.66,230.81,3047541,-0.55%,0
2012/8/3,234.03,236.49,233.03,234.97,2824766,1.80%,0
2012/8/6,235.56,235.74,233.81,233.99,1843686,-0.42%,0
2012/8/7,234.13,238,233.25,236.56,2057526,1.10%,0
2012/8/8,235.29,236.45,233.592,234.38,1534128,-0.92%,0
2012/8/9,233.93,235.99,233.5,234.06,1530403,-0.14%,0
2012/8/10,233.08,234.85,231.43,232.75,1852103,-0.56%,0
2012/8/13,232.23,234.3676,231,232.44,1996778,-0.13%,0
2012/8/14,234.71,236.72,232.6207,233.19,2750998,0.32%,0
2012/8/15,232.26,238.14,232.25,237.42,3262622,1.81%,0
2012/8/16,237.72,242.825,236.2,241.55,4312012,1.74%,0
2012/8/17,240.6,243.35,240.47,241.17,3085590,-0.16%,0
2012/8/20,241.374,241.65,238.2,240.35,1889892,-0.34%,0
2012/8/21,240.88,243.85,238.55,239.45,2571467,-0.37%,0
2012/8/22,239.4,244.9,238.8,243.1,2471901,1.52%,0
2012/8/23,242.14,243.48,239.02,241.198,2452860,-0.78%,0
2012/8/24,241.68,246.87,241.36,245.74,3698385,1.88%,0
2012/8/27,245.79,247.5,243.12,243.92,2929130,-0.74%,0
2012/8/28,243.97,246.7799,243,246.11,2741432,0.90%,0
2012/8/29,246.78,247.61,244.59,247.12,1772104,0.41%,0
2012/8/30,246.99,250,245.25,246.22,3647476,-0.36%,0
2012/8/31,248.07,249.45,245.5001,248.27,3346917,0.83%,0
2012/9/4,248.27,251,244.66,247.88,3945578,-0.16%,0
2012/9/5,247.61,248.61,245.3,246.22,2652016,-0.67%,0
2012/9/6,248.23,252.7,247.2,251.38,5360206,2.10%,1
2012/9/7,253.85,259.42,253.52,259.14,5028340,3.09%,0
2012/9/10,259,260,256.82,257.09,2567021,-0.79%,0
2012/9/11,257.6,257.6,254.26,255.67,2523473,-0.55%,0
2012/9/12,256.5,257.78,253.5,255.63,2272915,-0.02%,0
2012/9/13,254.94,262,253.8,260.24,3525455,1.80%,0
2012/9/14,261.4,264.11,259.77,261.27,3666093,0.40%,0
2012/9/17,261.25,261.25,257,258,2306015,-1.25%,0
2012/9/18,258.48,260.5,257,258.75,2213652,0.29%,0
2012/9/19,259.45,262.84,258.53,261.68,2636414,1.13%,0
2012/9/20,260.03,260.87,258,260.81,2912819,-0.33%,0
2012/9/21,261.74,262,256.74,257.47,6055714,-1.28%,0
2012/9/24,255.22,255.6,253,254.805,2704946,-1.04%,0
2012/9/25,256.33,258.95,251.03,252.46,4404160,-0.92%,0
2012/9/26,252.4,254.61,248.23,249.67,2919761,-1.11%,0
2012/9/27,250.54,257.4,250.52,256.59,3390611,2.77%,0
2012/9/28,256.14,257,253.2,254.32,2455510,-0.88%,0
2012/10/1,255.4,256.16,250.49,252.01,2581202,-0.91%,0
2012/10/2,252.8,253.15,249.03,250.6,2168209,-0.56%,0
2012/10/3,251.21,256.1,249.56,255.92,2744311,2.12%,0
2012/10/4,256.01,261.52,255.87,260.47,2710352,1.78%,0
2012/10/5,261.2,261.9,257.49,258.51,2806462,-0.75%,0
2012/10/8,257.67,259.8,255.56,259.06,1761384,0.21%,-1
2012/10/9,258.67,259.35,250.73,250.96,3494556,-3.13%,1
2012/10/10,252,252.46,244.01,244.99,3945652,-2.38%,0
2012/10/11,248,249.3,241.89,244.22,3447282,-0.31%,0
2012/10/12,243.18,245.46,241.91,242.36,2203001,-0.76%,0
2012/10/15,242.85,244.776,238.51,244.18,2959601,0.75%,0
2012/10/16,244.87,245.77,242.08,243.94,2203438,-0.10%,0
2012/10/17,243.37,248.7999,243.3,247.49,3302418,1.46%,0
2012/10/18,247.77,250.91,242.7,244.85,5304851,-1.07%,1
2012/10/19,245.16,246.82,238.94,240,4394082,-1.98%,1
2012/10/22,238.81,238.95,232.32,233.78,4499738,-2.59%,0
2012/10/23,231.05,236.5,230.01,234.31,4430513,0.23%,1
2012/10/24,235.88,235.94,227.9501,228.49,3677248,-2.48%,1
2012/10/25,230.92,230.92,222.92,222.92,6628284,-2.44%,1
2012/10/26,228.6,238.71,226.69,238.24,9999999,6.87%,1
2012/10/31,236.32,238.7,230.5,232.8931,4797436,-2.24%,0
2012/11/1,234.23,234.55,231.34,232.14,3902669,-0.32%,0
2012/11/2,234.01,237.4,232.11,232.4224,3374447,0.12%,0
2012/11/5,232.04,234.83,230.11,234.33,1845871,0.82%,0
2012/11/6,235.41,237.75,234.45,237.56,2661279,1.38%,1
2012/11/7,235.65,235.66,229.42,232.0608,3624145,-2.31%,1
2012/11/8,232.22,233.45,227.1,227.35,2981067,-2.03%,0
2012/11/9,226.26,230.97,224.6002,226.31,3091957,-0.46%,0
2012/11/12,226.59,229.2199,225.41,226.47,2128605,0.07%,0
2012/11/13,225.12,227.9,224.71,226.6,2629032,0.06%,1
2012/11/14,226.5,227.41,222.51,222.95,3033730,-1.61%,0
2012/11/15,222.3,225.16,218.18,220.599,3404272,-1.05%,0
2012/11/16,221.31,226.25,218.64,225.23,4352150,2.10%,0
2012/11/19,228.32,232.5,227.45,229.71,3590226,1.99%,0
2012/11/20,230,233.82,229.5,233.78,2770601,1.77%,0
2012/11/21,233.84,238.67,232.75,238.03,2956963,1.82%,0
2012/11/23,239.89,240,236.48,239.88,1776744,0.78%,0
2012/11/26,240.39,244.319,238,243.62,4170560,1.56%,0
2012/11/27,243.22,245.67,241.54,243.4017,3048476,-0.09%,0
2012/11/28,242.45,247.23,241.504,247.11,2743396,1.52%,0
2012/11/29,248.05,252.48,247.5,251.27,5302207,1.68%,0
2012/11/30,250.38,252.65,248.27,252.05,3797316,0.31%,0
2012/12/3,252.54,254.16,250,250.3291,2986413,-0.68%,0
2012/12/4,249.94,253,248.66,252.4881,3106174,0.86%,0
2012/12/5,252.44,255.55,250.38,253.96,2850124,0.58%,0
2012/12/6,253,255.17,251.51,253.37,3557422,-0.23%,0
2012/12/7,254.14,255.21,252.01,253.2681,2168034,-0.04%,1
2012/12/10,253.1,254.78,247.3,247.77,3502674,-2.17%,0
2012/12/11,248.5,253.48,246.65,250.69,4184143,1.18%,0
2012/12/12,251.07,254.36,250.06,251.76,2627923,0.43%,0
2012/12/13,251.11,254.54,250.02,251.25,2458812,-0.20%,0
2012/12/14,250.11,251.9,247.79,249.19,2526888,-0.82%,0
2012/12/17,249.81,254,249.26,253.86,2276362,1.87%,0
2012/12/18,254.57,263.11,254.57,260.4,4960511,2.58%,0
2012/12/19,261.3,261.6699,257.68,257.99,2299965,-0.93%,0
2012/12/20,258.36,262.41,256.54,261.5,2544960,1.36%,1
2012/12/21,257.82,258.38,255.74,256.92,4702802,-1.75%,0
2012/12/24,257.3,259.5,256.96,258.62,986435,0.66%,-1
2012/12/26,257.15,257.42,248.04,248.6314,4150607,-3.86%,0
2012/12/27,248.28,249.35,242.86,248.31,3638544,-0.13%,0
2012/12/28,245.85,247.44,245.05,245.18,1856145,-1.26%,0
2012/12/31,243.75,252.41,242.75,250.87,3418645,2.32%,0
2013/1/2,256.08,258.0999,253.26,257.31,3270560,2.57%,0
2013/1/3,257.27,260.88,256.37,258.48,2750470,0.45%,0
2013/1/4,257.58,259.8,256.65,259.15,1874011,0.26%,1
2013/1/7,262.97,269.725,262.67,268.4592,4909389,3.59%,0
2013/1/8,267.07,268.98,263.567,266.38,3008773,-0.77%,0
2013/1/9,268.17,269.5,265.401,266.35,2262402,-0.01%,0
2013/1/10,268.54,268.74,262.3,265.34,2863098,-0.38%,0
2013/1/11,265.1,268.43,264.11,267.94,2413064,0.98%,0
2013/1/14,268,274.26,267.54,272.73,4260740,1.79%,0
2013/1/15,270.68,272.73,269.3,271.9,2326204,-0.30%,0
2013/1/16,270.53,271.24,267.83,268.93,2062629,-1.09%,0
2013/1/17,271.5,271.97,269.21,270.48,1883293,0.58%,0
2013/1/18,270.83,274.5,269.6,272.12,2940348,0.61%,0
2013/1/22,271.62,272.1,269.23,270.19,2135542,-0.71%,0
2013/1/23,270.57,271.09,266.65,268.11,2498471,-0.77%,0
2013/1/24,269.37,276.65,269.37,273.62,3411246,2.06%,1
2013/1/25,275,284.72,274.4,283.99,4957365,3.79%,1
2013/1/28,283.78,284.48,274.4,276.04,4317763,-2.80%,-1
2013/1/29,275.35,275.46,258.35,260.35,9831883,-5.68%,1
2013/1/30,283,284.2,267.11,272.764,13062990,4.77%,1
2013/1/31,271.04,275.94,263.6991,265.5,6769474,-2.66%,0
2013/2/1,268.93,268.93,262.8,265,6112456,-0.19%,1
2013/2/4,262.78,264.684,259.07,259.98,3723293,-1.89%,0
2013/2/5,262,268.03,261.46,266.89,4009815,2.66%,1
2013/2/6,265.16,266.89,261.11,262.22,2766166,-1.75%,0
2013/2/7,264.1,264.1,255.11,260.23,3975097,-0.76%,0
2013/2/8,261.4,265.25,260.555,261.95,3879078,0.66%,1
2013/2/11,263.2,263.25,256.6,257.21,3401493,-1.81%,0
2013/2/12,259.19,260.16,257,258.7,2931544,0.58%,1
2013/2/13,261.53,269.96,260.3,269.47,5290202,4.16%,0
2013/2/14,267.37,270.65,265.4,269.24,3461880,-0.09%,1
2013/2/15,267.63,268.92,263.11,265.09,3979632,-1.54%,0
2013/2/19,265.91,270.11,264.5,269.75,2853252,1.76%,0
2013/2/20,270.2,274.3,266.371,266.41,3528862,-1.24%,0
2013/2/21,265.12,269.48,263.25,265.94,3633797,-0.18%,0
2013/2/22,266.62,267.11,261.61,265.42,3122802,-0.20%,1
2013/2/25,266.94,268.694,259.65,259.87,3032009,-2.09%,0
2013/2/26,260.89,262.04,255.73,259.36,3347611,-0.20%,0
2013/2/27,259.4,265.83,256.86,263.25,2906804,1.50%,0
2013/2/28,261.81,267,260.63,264.27,2666299,0.39%,0
2013/3/1,263.27,266.6,261.04,265.74,2956724,0.56%,0
2013/3/4,265.36,273.3,264.14,273.11,3451448,2.77%,0
2013/3/5,274,276.68,269.99,275.59,3684813,0.91%,0
2013/3/6,275.76,276.489,271.832,273.79,2050334,-0.65%,0
2013/3/7,274.1,274.8,271.85,273.88,1938987,0.03%,0
2013/3/8,275,275.44,271.5,274.19,1879762,0.11%,0
2013/3/11,273.43,273.99,270.4,271.24,1904365,-1.08%,0
2013/3/12,271,277.4,270.3601,274.13,3245906,1.07%,0
2013/3/13,275.24,276.5,272.64,275.1,1884015,0.35%,-1
2013/3/14,269.67,270,263.53,265.74,5225850,-3.40%,0
2013/3/15,264.98,267.26,260.05,261.82,4865199,-1.48%,0
2013/3/18,259.3,261.49,257.12,257.89,2719453,-1.50%,0
2013/3/19,258.4,259.5,252.62,256.41,3737690,-0.57%,0
2013/3/20,258.05,259.76,254.5501,257.278,2734401,0.34%,1
2013/3/21,256.11,257,252.68,253.39,2801078,-1.51%,0
2013/3/22,254.55,257.77,252.07,257.75,3120954,1.72%,0
2013/3/25,258.58,259.429,254.5,256.02,2513758,-0.67%,0
2013/3/26,257.05,261.48,256.28,260.31,2420504,1.68%,0
2013/3/27,258.75,265.93,257.9,265.3,2874824,1.92%,0
2013/3/28,265.82,267.375,264.06,266.49,2473257,0.45%,1
2013/4/1,266.98,267.4,261.01,261.61,2524625,-1.83%,0
2013/4/2,262.4,265.89,260.55,263.322,2630881,0.65%,1
2013/4/3,262.12,263.67,257.75,259.03,2413113,-1.63%,0
2013/4/4,259.23,260.41,256.12,259.08,1964277,0.02%,0
2013/4/5,255.72,256.18,253.67,255.48,2556957,-1.39%,0
2013/4/8,255.92,259.679,255.63,258.95,2295573,1.36%,0
2013/4/9,258.85,262.61,257,261.14,2156382,0.85%,0
2013/4/10,261.78,265.98,259.32,264.77,2321007,1.39%,0
2013/4/11,264.74,270.97,264.74,269.85,3090366,1.92%,0
2013/4/12,270.12,273.27,267.02,272.87,2865875,1.12%,1
2013/4/15,271.08,275.12,267.1,267.72,3323032,-1.89%,0
2013/4/16,269.31,272.8,268.06,272.34,2136703,1.73%,1
2013/4/17,270.8,270.85,264.25,267.4,3135091,-1.81%,1
2013/4/18,266.81,266.9899,256.6,259.42,3137451,-2.98%,0
2013/4/19,258.16,262.88,257.5,260.32,2601570,0.35%,0
2013/4/22,259.35,264.6,258.03,263.55,2101281,1.24%,0
2013/4/23,264.5,269.87,264.5,268.9,2270014,2.03%,0
2013/4/24,269.5,271.47,266.81,268.78,1851290,-0.04%,0
2013/4/25,271.53,275.8,270.5,274.7,5837868,2.20%,-1
2013/4/26,269.97,272.02,252.81,254.81,14026370,-7.24%,1
2013/4/29,254.9,257.01,249.15,249.74,7108663,-1.99%,0
2013/4/30,249.37,254.68,248.56,253.81,4248690,1.63%,1
2013/5/1,253.9,254.2,245.75,248.23,4390652,-2.20%,0
2013/5/2,248.94,252.93,245.78,252.55,3918918,1.74%,0
2013/5/3,256.14,259.25,254.7,258.05,3513514,2.18%,0
2013/5/6,258.09,259.5,253.4201,255.72,2347669,-0.90%,0
2013/5/7,256.31,259.74,252.9101,257.73,3133399,0.79%,0
2013/5/8,256.87,260.295,255.334,258.68,2674938,0.37%,0
2013/5/9,258.73,263.55,256.88,260.16,2769255,0.57%,0
2013/5/10,260.88,263.65,260.21,263.63,3144719,1.33%,0
2013/5/13,262.77,265.88,262,264.51,2149398,0.33%,0
2013/5/14,264.5,269.4,264.028,268.33,2698767,1.44%,0
2013/5/15,267.07,269.05,264.56,266.56,2719587,-0.66%,0
2013/5/16,265.96,268.43,263.85,264.12,1637688,-0.92%,0
2013/5/17,265.83,269.98,265,269.9,2527271,2.19%,0
2013/5/20,269,271.79,266.5,267.63,2208934,-0.84%,0
2013/5/21,268.74,270.77,267.66,268.86,1740656,0.46%,1
2013/5/22,267.39,267.59,260.8,262.96,3331960,-2.19%,0
2013/5/23,260.49,263.17,259.59,261.8,2000141,-0.44%,0
2013/5/24,259.85,261.93,258.34,261.74,1696120,-0.02%,0
2013/5/28,266.48,271.1,266,267.29,3470157,2.12%,0
2013/5/29,265.46,268.25,264.844,265.53,1901987,-0.66%,0
2013/5/30,265.71,268.57,265.615,266.83,1667069,0.49%,0
2013/5/31,266,271.91,265.94,269.2,3373088,0.89%,0
2013/6/3,268.96,269.11,262.95,266.88,2543272,-0.86%,0
2013/6/4,267,268.88,263.02,265.7,2088072,-0.44%,0
2013/6/5,265.81,271.66,265.02,267.17,3511955,0.55%,0
2013/6/6,267.75,270.5,264.21,267.83,2468870,0.25%,1
2013/6/7,269.74,280.1,269.13,276.87,4631159,3.38%,0
2013/6/10,276.68,282.47,275.24,281.07,3080473,1.52%,1
2013/6/11,276,278.411,274.24,274.78,3097245,-2.24%,0
2013/6/12,276.6,276.8,270.45,271.67,2237998,-1.13%,0
2013/6/13,271.5,276.8,270.2901,275.79,2649515,1.52%,0
2013/6/14,275,277.07,273.442,273.99,2150179,-0.65%,0
2013/6/17,276.35,280.2,275.65,278.06,2883867,1.49%,0
2013/6/18,279.08,282.91,278.11,281.76,2124505,1.33%,0
2013/6/19,281.26,283.34,277.87,278.16,2827148,-1.28%,1
2013/6/20,275.14,278.6,272.39,273.44,2983983,-1.70%,0
2013/6/21,274.57,275.8399,269.79,273.36,4202058,-0.03%,0
2013/6/24,271.29,273.16,265,270.61,3863364,-1.01%,0
2013/6/25,272.3,273.47,269,272.088,2447760,0.55%,0
2013/6/26,273.98,277.98,273.5001,277.57,3028916,2.01%,0
2013/6/27,279.18,280.2,274.54,277.55,2518588,-0.01%,0
2013/6/28,276.19,279.83,276.19,277.69,3193262,0.05%,0
2013/7/1,279,283.29,277.16,282.1,2887790,1.59%,0
2013/7/2,281.04,286.58,280.59,283.73,3237708,0.58%,0
2013/7/3,282,285.4,282,284.03,1380205,0.11%,0
2013/7/5,285,286.3799,282.07,285.88,1985323,0.65%,0
2013/7/8,286.42,291.67,286.14,290.59,3045854,1.65%,0
2013/7/9,291,292.57,288.01,291.53,2748223,0.32%,0
2013/7/10,291.41,293.34,289.4,292.33,1822057,0.27%,0
2013/7/11,294.99,300.69,292.1,299.66,4007101,2.51%,0
2013/7/12,298.69,307.55,298.5,307.55,4538273,2.63%,0
2013/7/15,307.27,307.99,304.35,306.57,2245087,-0.32%,0
2013/7/16,307.3,309.39,305.5119,306.87,2658650,0.10%,0
2013/7/17,306.97,308.8,305.69,308.69,2028181,0.59%,0
2013/7/18,306.27,306.3408,301.87,304.11,3058835,-1.48%,0
2013/7/19,304.39,305.79,301.91,305.23,2962549,0.37%,0
2013/7/22,309.25,309.25,302,303.48,2520563,-0.57%,0
2013/7/23,303.16,305.06,300.56,301.06,1999094,-0.80%,0
2013/7/24,303.02,303.84,298.04,298.94,1999034,-0.70%,0
2013/7/25,299,304.5,296.75,303.4,5368682,1.49%,0
2013/7/26,299.55,313.62,295.55,312.01,8815447,2.84%,1
2013/7/29,311.07,313,305.9,306.1,3211811,-1.89%,0
2013/7/30,307.72,309.7833,301.57,302.41,3053425,-1.21%,0
2013/7/31,303.91,305.15,301,301.22,1891314,-0.39%,0
2013/8/1,303.08,306.21,298.905,305.57,2965318,1.44%,0
2013/8/2,304.63,305.33,301.5,304.21,2502646,-0.45%,0
2013/8/5,303.4,303.62,298.3,300.99,2232858,-1.06%,0
2013/8/6,300.51,301.36,297.52,300.75,1848951,-0.08%,0
2013/8/7,300.15,300.99,296.15,296.91,1960889,-1.28%,0
2013/8/8,298.52,298.52,292.5501,295.74,2343430,-0.39%,0
